term_id,query,f1,precision,recall,n_pos,n_neg,q_len,has_brand,main_cat,f1_bin
TERM_ba867330,el arabası,0.97,0.95,0.95,20,100,2,False,banyo yapı & hırdavat,0.9
TERM_ba86ece7,yağmur,1.0,1.0,1.0,1,5,1,False,giyim,0.9
TERM_ba92fd5d,bakliyat dolabı,0.45454545454545453,0.0,0.0,1,5,2,False,ev & mobilya,0.3
TERM_ba9c813c,tefal kazanlı ütü,1.0,1.0,1.0,6,30,3,True,elektronik,0.9
TERM_ba9ef62b,buzdolap içi organizer,1.0,1.0,1.0,1,5,3,False,ev & mobilya,0.9
TERM_baa0a5bb,kedi taşıma,1.0,1.0,1.0,12,60,2,False,süpermarket,0.9
TERM_baa11235,karaca kahvaltı takımı,1.0,1.0,1.0,14,70,3,True,ev & mobilya,0.9
TERM_baa1b852,somun sıkma makinesi,1.0,1.0,1.0,43,215,3,False,bahçe & elektrikli el aletleri,0.9
TERM_baa34385,loreal krem,0.8358662613981763,1.0,0.5555555555555556,9,45,2,False,kozmetik & kişisel bakım,0.7
TERM_baa3e17d,mom fit,1.0,1.0,1.0,6,30,2,False,giyim,0.9
TERM_baa43c97,01,1.0,1.0,1.0,3,15,1,False,kozmetik & kişisel bakım,0.9
TERM_baa86df7,wooden factory çerçeve,1.0,1.0,1.0,7,35,3,True,ev & mobilya,0.9
TERM_baabd12a,süet bomber,0.9736737136019147,0.9166666666666666,1.0,11,55,2,False,giyim,0.9
TERM_bab0b6b8,220 x 240 çift kişilik nevresim takımları,1.0,1.0,1.0,11,55,7,False,ev & mobilya,0.9
TERM_bab7c675,siyah musluk,1.0,1.0,1.0,9,45,2,False,banyo yapı & hırdavat,0.9
TERM_babb042d,roblox,1.0,1.0,1.0,7,35,1,False,giyim,0.9
TERM_bac5ba78,8gb ram,0.8095238095238095,1.0,0.5,2,10,2,False,elektronik,0.7
TERM_bac858f8,altın kaplama yüzük,1.0,1.0,1.0,19,95,3,False,aksesuar,0.9
TERM_bacc05a8,koltuk süpürgesi,1.0,1.0,1.0,3,15,2,False,otomobil & motosiklet,0.9
TERM_bace3a86,taner tanca,0.7286478227654698,0.5757575757575758,0.5135135135135135,37,185,2,False,ayakkabı,0.7
TERM_bad01060,5. sınıf fen bilimleri soru bankası,1.0,1.0,1.0,7,35,6,False,kitap,0.9
TERM_bad36ec1,kediler için probiyotik,1.0,1.0,1.0,1,5,3,False,ev & mobilya,0.9
TERM_bad39ff7,tryon kaleci eldiveni,1.0,1.0,1.0,12,60,3,True,spor & outdoor,0.9
TERM_bad4d131,bertille home kırlent ve kırlent kılıfı,1.0,1.0,1.0,11,55,6,True,ev & mobilya,0.9
TERM_bad5602b,cennet hurması,1.0,1.0,1.0,2,10,2,False,süpermarket,0.9
TERM_bad5a55e,makademya fındığı,1.0,1.0,1.0,4,20,2,False,süpermarket,0.9
TERM_badc4ec7,kumandalı akülü araba,0.9544962080173348,1.0,0.8571428571428571,7,35,3,False,anne & bebek & çocuk,0.9
TERM_badeeea5,kısa converse,1.0,1.0,1.0,4,20,2,True,ayakkabı,0.9
TERM_bae131b3,siyah şişme mont,0.979161498387497,0.9333333333333333,1.0,14,70,3,False,giyim,0.9
TERM_bae39cd0,motor sticker,0.9634076615208691,0.9117647058823529,0.96875,32,160,2,False,otomobil & motosiklet,0.9
TERM_bae85c16,çatal kaşık set,1.0,1.0,1.0,4,20,3,False,ev & mobilya,0.9
TERM_baea607b,abiye elbise kız çocuk 14 15 yaş,0.8838709677419355,1.0,0.6666666666666666,3,15,7,False,giyim,0.7
TERM_baed7fd7,erkek deri çanta,1.0,1.0,1.0,3,15,3,False,aksesuar,0.9
TERM_baef6970,ahşap folyo,0.8880275624461671,0.7857142857142857,0.8461538461538461,13,65,2,False,ev & mobilya,0.7
TERM_bafd36b8,alüminyum çaydanlık,1.0,1.0,1.0,12,60,2,False,ev & mobilya,0.9
TERM_bb0647fd,pasta yapım malzemeleri,0.9650937297996122,1.0,0.8888888888888888,9,45,3,False,süpermarket,0.9
TERM_bb076cef,pro gainer,1.0,1.0,1.0,1,5,2,False,süpermarket,0.9
TERM_bb09542f,decathlon yağmurluk,0.9544962080173348,1.0,0.8571428571428571,7,35,2,True,giyim,0.9
TERM_bb0da09a,duygu,0.88,0.8,0.8,5,25,1,False,ev & mobilya,0.7
TERM_bb164e8e,smarter paspas ve mop,1.0,1.0,1.0,10,50,4,True,süpermarket,0.9
TERM_bb191824,acar tencere seti,1.0,1.0,1.0,6,30,3,True,ev & mobilya,0.9
TERM_bb19ad79,clarks erkek,0.8772727272727273,0.7272727272727273,0.8888888888888888,9,45,2,True,ayakkabı,0.7
TERM_bb1d0733,güvenal,0.9805152630439489,0.9375,1.0,30,150,1,True,ev & mobilya,0.9
TERM_bb249ca2,cam sehpa,0.9919783197831978,0.9736842105263158,1.0,37,185,2,False,ev & mobilya,0.9
TERM_bb281f7b,marks & spencer hırka,1.0,1.0,1.0,1,5,4,True,giyim,0.9
TERM_bb2ee555,arçelik kahve makinesi,0.9736737136019147,0.9166666666666666,1.0,11,55,3,True,elektronik,0.9
TERM_bb2f4df5,phantom krampon,1.0,1.0,1.0,13,65,2,False,ayakkabı,0.9
TERM_bb30570d,pro performance köpek maması,1.0,1.0,1.0,2,10,4,True,süpermarket,0.9
TERM_bb32843f,perde pendik tül perde,1.0,1.0,1.0,12,60,4,True,ev & mobilya,0.9
TERM_bb34fbc1,brawl stars,0.8541304887124783,0.7333333333333333,0.7857142857142857,14,70,2,True,ev & mobilya,0.7
TERM_bb351f14,dgn erkek ayakkabı,0.9530638852672751,0.8571428571428571,1.0,18,90,3,True,ayakkabı,0.9
TERM_bb3ce848,gram bileklik,0.934640522875817,1.0,0.8,5,25,2,False,aksesuar,0.9
TERM_bb3d8c7b,banyo sabunluk,1.0,1.0,1.0,37,185,2,False,ev & mobilya,0.9
TERM_bb3faabb,genç odası nevresim takımı,0.9854352098023349,1.0,0.9523809523809523,21,105,4,False,ev & mobilya,0.9
TERM_bb48b9cb,avon maskara,1.0,1.0,1.0,8,40,2,True,kozmetik & kişisel bakım,0.9
TERM_bb5047f9,plastik astar,1.0,1.0,1.0,3,15,2,False,banyo yapı & hırdavat,0.9
TERM_bb52bcef,şeffaf masa koruyucu,1.0,1.0,1.0,7,35,3,False,ev & mobilya,0.9
TERM_bb581422,kamelya,1.0,1.0,1.0,5,25,1,False,ev & mobilya,0.9
TERM_bb629d81,boş hediye kutusu,0.9516060563180982,0.9444444444444444,0.8947368421052632,19,95,3,False,hobi & eğlence,0.9
TERM_bb62ad8c,fixodent protez diş yapıştırıcı,0.9604938271604938,1.0,0.875,8,40,4,True,kozmetik & kişisel bakım,0.9
TERM_bb64e1ff,penye mood pijama takımı,1.0,1.0,1.0,15,75,4,False,giyim,0.9
TERM_bb66ec9e,pover tec,0.71875,1.0,0.3333333333333333,3,15,2,False,elektronik,0.7
TERM_bb6b7bb3,prosafe emici külot,1.0,1.0,1.0,1,5,3,True,ev & mobilya,0.9
TERM_bb6be917,kişiye özel tişört,1.0,1.0,1.0,5,25,3,False,giyim,0.9
TERM_bb7147d5,hodan yağı,1.0,1.0,1.0,4,20,2,False,kozmetik & kişisel bakım,0.9
TERM_bb73171d,montaigne denemeler,0.45454545454545453,0.0,0.0,1,5,2,False,kitap,0.3
TERM_bb73bfd4,traverten yemek masası,1.0,1.0,1.0,15,75,3,False,ev & mobilya,0.9
TERM_bb73ea9a,estee lauder cilt serumu,1.0,1.0,1.0,8,40,4,True,kozmetik & kişisel bakım,0.9
TERM_bb77aaa6,merinos çift kişilik battaniye,1.0,1.0,1.0,9,45,4,True,ev & mobilya,0.9
TERM_bb851082,fortnite,1.0,1.0,1.0,8,40,1,True,anne & bebek & çocuk,0.9
TERM_bb856d6e,ipekyol t-shirt,1.0,1.0,1.0,1,5,2,True,giyim,0.9
TERM_bb86c6de,cargo pantolon,1.0,1.0,1.0,14,70,2,False,giyim,0.9
TERM_bb872e7b,okul,0.6190476190476191,0.5,0.25,4,20,1,False,kırtasiye & ofis malzemeleri,0.5
TERM_bb892160,mobilya ayakları,0.9822453371592539,0.9428571428571428,1.0,66,330,2,False,banyo yapı & hırdavat,0.9
TERM_bb8a7e9b,cg parçaları,1.0,1.0,1.0,7,35,2,False,otomobil & motosiklet,0.9
TERM_bb8a8c92,en ucuz,0.8095238095238095,1.0,0.5,2,10,2,False,aksesuar,0.7
TERM_bb91da17,apple kablosuz kulaklık,0.45454545454545453,0.0,0.0,1,5,3,True,elektronik,0.3
TERM_bb98e733,kontür kalemi,1.0,1.0,1.0,1,5,2,False,ev & mobilya,0.9
TERM_bb9b178e,anne hediyesi,1.0,1.0,1.0,1,5,2,False,anne & bebek & çocuk,0.9
TERM_bb9ffb68,gider kapatıcı,0.95,0.9166666666666666,0.9166666666666666,12,60,2,False,ev & mobilya,0.9
TERM_bba39cba,cam cezve,1.0,1.0,1.0,6,30,2,False,ev & mobilya,0.9
TERM_bba3b224,tekli çelik tencere,1.0,1.0,1.0,1,5,3,False,aksesuar,0.9
TERM_bbadbdca,isimli anahtarlık,1.0,1.0,1.0,3,15,2,False,otomobil & motosiklet,0.9
TERM_bbafdae7,steam,1.0,1.0,1.0,4,20,1,True,elektronik,0.9
TERM_bbb01da0,kişiye özel tablo,1.0,1.0,1.0,12,60,3,False,ev & mobilya,0.9
TERM_bbb27492,patates dilimleyici,1.0,1.0,1.0,12,60,2,False,ev & mobilya,0.9
TERM_bbb4e9c4,2. sınıf okuma kitabı,0.7574123989218329,1.0,0.4,5,25,4,False,kitap,0.7
TERM_bbb9e120,kotan sneaker,1.0,1.0,1.0,5,25,2,True,ayakkabı,0.9
TERM_bbbb7d0f,küçük rende,1.0,1.0,1.0,8,40,2,False,ev & mobilya,0.9
TERM_bbbe6bd2,black honey ruj,1.0,1.0,1.0,1,5,3,False,kozmetik & kişisel bakım,0.9
TERM_bbc490b4,spatula seti,0.9807653776798237,1.0,0.9375,16,80,2,False,ev & mobilya,0.9
TERM_bbc8d156,nike bayan eşofman altı,0.9662698412698413,0.8947368421052632,1.0,17,85,4,True,giyim,0.9
TERM_bbcb6b02,nikah hediyeliği,0.8758116883116883,1.0,0.6470588235294118,17,85,2,False,hobi & eğlence,0.7
TERM_bbcf9187,yapay yosun,0.9113300492610837,0.75,1.0,3,15,2,False,ev & mobilya,0.9
TERM_bbd10167,rx,1.0,1.0,1.0,1,5,1,False,elektronik,0.9
TERM_bbd52a54,pierra cardin,0.9594202898550726,0.875,1.0,7,35,2,False,aksesuar,0.9
TERM_bbd5bf03,piercardin çanta,0.9952680795663658,0.984375,1.0,63,315,2,False,aksesuar,0.9
TERM_bbda5e59,art puzzle puzzle,0.9642591213700671,0.8888888888888888,1.0,32,160,3,True,hobi & eğlence,0.9
TERM_bbdc814a,6 metrekare salon halısı,0.9819245082402976,1.0,0.9411764705882353,17,85,4,False,ev & mobilya,0.9
TERM_bbdc88cf,nars,1.0,1.0,1.0,16,80,1,True,kozmetik & kişisel bakım,0.9
TERM_bbdf07b0,aryıldız tencere,1.0,1.0,1.0,21,105,2,True,ev & mobilya,0.9
TERM_bbe0d947,wee baby suluk,0.4,0.0,0.0,1,5,3,True,kırtasiye & ofis malzemeleri,0.3
TERM_bbe194ba,duş kabin,0.45454545454545453,0.0,0.0,3,15,2,False,banyo yapı & hırdavat,0.3
TERM_bbe3a492,florasan,1.0,1.0,1.0,1,5,1,False,otomobil & motosiklet,0.9
TERM_bbe6beb8,mini masaüstü bilgisayar,0.8736842105263158,0.6666666666666666,1.0,2,10,3,False,elektronik,0.7
TERM_bbe81054,seiko,0.920102796920536,0.8632478632478633,0.8706896551724138,116,580,1,True,aksesuar,0.9
TERM_bbe8b371,kalem organizeri,1.0,1.0,1.0,4,20,2,False,ev & mobilya,0.9
TERM_bbeba518,plakalı anahtarlık,1.0,1.0,1.0,8,40,2,False,aksesuar,0.9
TERM_bbecf07a,laufenn lastik,1.0,1.0,1.0,10,50,2,True,otomobil & motosiklet,0.9
TERM_bbf11223,hills köpek maması,1.0,1.0,1.0,11,55,3,False,süpermarket,0.9
TERM_bbf537d4,gusto elbise,1.0,1.0,1.0,5,25,2,True,giyim,0.9
TERM_bbf88881,dondurma makinesi,1.0,1.0,1.0,3,15,2,False,elektronik,0.9
TERM_bbfaed6d,bebek battaniyesi,0.9955489121408404,0.9852941176470589,1.0,67,335,2,False,ev & mobilya,0.9
TERM_bbfd05c0,kola,1.0,1.0,1.0,13,65,1,False,süpermarket,0.9
TERM_bbfee508,sanmorris sırt çantası,1.0,1.0,1.0,14,70,3,True,aksesuar,0.9
TERM_bc00f767,resimli kolye,1.0,1.0,1.0,8,40,2,False,aksesuar,0.9
TERM_bc0174c8,xiaomi cep telefonu,1.0,1.0,1.0,23,115,3,True,elektronik,0.9
TERM_bc054f84,italyan çelik bileklik,0.9736737136019147,0.9166666666666666,1.0,11,55,3,False,aksesuar,0.9
TERM_bc0e4217,erkek çocuk yelekleri,1.0,1.0,1.0,12,60,3,False,giyim,0.9
TERM_bc0f7780,paraşüt eşofman kadın,1.0,1.0,1.0,7,35,3,False,giyim,0.9
TERM_bc149e5e,roborock s8 robot süpürge,1.0,1.0,1.0,1,5,4,True,elektronik,0.9
TERM_bc179eaf,miclo cleaning temizlik bezleri,1.0,1.0,1.0,3,15,4,True,süpermarket,0.9
TERM_bc1985f2,virbac,1.0,1.0,1.0,6,30,1,True,süpermarket,0.9
TERM_bc1f099e,gıpta defter,1.0,1.0,1.0,20,100,2,True,kırtasiye & ofis malzemeleri,0.9
TERM_bc214e29,klinik,0.8095238095238095,1.0,0.5,4,20,1,False,kozmetik & kişisel bakım,0.7
TERM_bc255321,spotify anahtarlık,1.0,1.0,1.0,1,5,2,False,aksesuar,0.9
TERM_bc25d516,boş fısfıs sprey şişesi,1.0,1.0,1.0,5,25,4,False,banyo yapı & hırdavat,0.9
TERM_bc2e0a5d,lastikli nevresim,1.0,1.0,1.0,6,30,2,False,ev & mobilya,0.9
TERM_bc309c89,uzun yelek,0.9364648384469183,0.8125,1.0,13,65,2,False,giyim,0.9
TERM_bc30c92d,elektrikli mangal ve barbekü,0.8,0.6666666666666666,0.6666666666666666,3,15,4,False,elektronik,0.7
TERM_bc324130,çocuk odası led avize,1.0,1.0,1.0,7,35,4,False,ev & mobilya,0.9
TERM_bc3645b1,islak wax,1.0,1.0,1.0,3,15,2,False,kozmetik & kişisel bakım,0.9
TERM_bc3ce11f,peluş oyuncak bebek,1.0,1.0,1.0,2,10,3,False,anne & bebek & çocuk,0.9
TERM_bc3e1e7e,makyaj sabitleyici,0.9907402941885701,0.9696969696969697,1.0,32,160,2,False,kozmetik & kişisel bakım,0.9
TERM_bc43b8a2,bitki çayı kutusu,1.0,1.0,1.0,5,25,3,False,ev & mobilya,0.9
TERM_bc44d1ce,bilek destekli mouse pad,1.0,1.0,1.0,11,55,4,False,elektronik,0.9
TERM_bc4c1210,cazador erkek mont,1.0,1.0,1.0,1,5,3,True,giyim,0.9
TERM_bc4c1f66,çocuk yağmur çizmesi,0.9846919249904325,1.0,0.95,40,200,3,False,ayakkabı,0.9
TERM_bc4cf4ed,kulplu bardak,0.988280369619112,1.0,0.9615384615384616,26,130,2,False,ev & mobilya,0.9
TERM_bc4f71bb,çocuk sabahlık,0.9650937297996122,1.0,0.8888888888888888,9,45,2,False,giyim,0.9
TERM_bc567c7d,fiat punto jant kapağı,1.0,1.0,1.0,7,35,4,True,otomobil & motosiklet,0.9
TERM_bc59d561,cam kesme tahtası,1.0,1.0,1.0,57,285,3,False,ev & mobilya,0.9
TERM_bc59e1ab,h&m sporcu sütyeni,1.0,1.0,1.0,2,10,3,True,giyim,0.9
TERM_bc5e83bc,cam fanus çiçek,0.9443413729128014,0.8333333333333334,1.0,10,50,3,False,ev & mobilya,0.9
TERM_bc5fb78c,powertech tıraş makinesi,1.0,1.0,1.0,8,40,3,True,elektronik,0.9
TERM_bc61130e,kadın el ve omuz çantası,0.9890503548496113,0.9642857142857143,1.0,27,135,5,False,aksesuar,0.9
TERM_bc611402,ilk motorum,1.0,1.0,1.0,3,15,2,False,anne & bebek & çocuk,0.9
TERM_bc69a753,musluk filtre,1.0,1.0,1.0,3,15,2,False,ev & mobilya,0.9
TERM_bc6b8586,ggo football krampon,1.0,1.0,1.0,1,5,3,True,ayakkabı,0.9
TERM_bc7106f3,patates soğanlım,1.0,1.0,1.0,8,40,2,False,ev & mobilya,0.9
TERM_bc75751e,defacto atkı,1.0,1.0,1.0,9,45,2,True,aksesuar,0.9
TERM_bc757c18,ihlas şofben,1.0,1.0,1.0,1,5,2,False,elektronik,0.9
TERM_bc77cdb2,çaykur filiz,1.0,1.0,1.0,1,5,2,True,ev & mobilya,0.9
TERM_bc82b2dc,dalin bebek,0.8403311649911295,0.7,0.7777777777777778,9,45,2,True,süpermarket,0.7
TERM_bc892527,tek kişilik çarşaf,1.0,1.0,1.0,18,90,3,False,ev & mobilya,0.9
TERM_bc8ac721,si,1.0,1.0,1.0,2,10,1,False,kozmetik & kişisel bakım,0.9
TERM_bc925cf6,granit tencere takımı,1.0,1.0,1.0,4,20,3,False,ev & mobilya,0.9
TERM_bc97f275,harley davidson bot,1.0,1.0,1.0,30,150,3,True,ayakkabı,0.9
TERM_bca1a62c,parlak ruj,1.0,1.0,1.0,4,20,2,False,kozmetik & kişisel bakım,0.9
TERM_bca635fd,led işıklı kelebek buketi,1.0,1.0,1.0,8,40,4,False,hobi & eğlence,0.9
TERM_bca7e39e,plastik çatal kaşık,1.0,1.0,1.0,2,10,3,False,süpermarket,0.9
TERM_bca89683,sinoz yağ,1.0,1.0,1.0,1,5,2,True,kozmetik & kişisel bakım,0.9
TERM_bcaa57b2,saç proteini,1.0,1.0,1.0,15,75,2,False,kozmetik & kişisel bakım,0.9
TERM_bcb2c9c3,taekwondo elbisesi,0.9779353821907013,1.0,0.9285714285714286,14,70,2,False,giyim,0.9
TERM_bcb2ffab,öğretmen evde,0.8,0.6666666666666666,0.6666666666666666,3,15,2,True,kitap,0.7
TERM_bcb98007,çocuklar için gece lambası,1.0,1.0,1.0,5,25,4,False,ev & mobilya,0.9
TERM_bcbcc48a,hasır kutu,0.9650937297996122,1.0,0.8888888888888888,9,45,2,False,ev & mobilya,0.9
TERM_bcbe5a15,yaşlanma ve kırışıklık karşıtı,1.0,1.0,1.0,12,60,4,False,kozmetik & kişisel bakım,0.9
TERM_bcbea9b3,bijuteri şahmeran,1.0,1.0,1.0,73,365,2,False,aksesuar,0.9
TERM_bcc31312,haftalık ilaç saklama kutusu,1.0,1.0,1.0,9,45,4,False,süpermarket,0.9
TERM_bccc60dc,keten elbise,0.9558769457041305,0.9047619047619048,0.95,20,100,2,False,giyim,0.9
TERM_bccd2f56,modailgi elbise,1.0,1.0,1.0,25,125,2,False,giyim,0.9
TERM_bcd17895,alize puffy battaniye,1.0,1.0,1.0,2,10,3,True,ev & mobilya,0.9
TERM_bcd2d77e,fineroom living kırlent ve kırlent kılıfı,1.0,1.0,1.0,29,145,6,True,ev & mobilya,0.9
TERM_bcd76283,isimli bebek tarak,1.0,1.0,1.0,1,5,3,False,kozmetik & kişisel bakım,0.9
TERM_bcd994a8,iki katlı organizer,1.0,1.0,1.0,15,75,3,False,ev & mobilya,0.9
TERM_bcd9e21c,anne penye bluz,0.9659066074160414,0.9259259259259259,0.9615384615384616,26,130,3,False,giyim,0.9
TERM_bcdae085,zıplayan top,1.0,1.0,1.0,18,90,2,False,ev & mobilya,0.9
TERM_bcdb2513,paşabahçe salata kasesi,1.0,1.0,1.0,12,60,3,True,ev & mobilya,0.9
TERM_bce3a108,beton mumluk,1.0,1.0,1.0,8,40,2,False,ev & mobilya,0.9
TERM_bce7a735,telkari kolye,0.9711399711399711,0.9090909090909091,1.0,10,50,2,False,aksesuar,0.9
TERM_bce8ed1d,rustik perde,1.0,1.0,1.0,14,70,2,False,ev & mobilya,0.9
TERM_bce97aec,market sepeti,1.0,1.0,1.0,2,10,2,False,ev & mobilya,0.9
TERM_bcef10b8,sulu boya kağıdı,0.9316239316239316,0.8,1.0,4,20,3,False,kırtasiye & ofis malzemeleri,0.9
TERM_bcf0db1c,korkmaz 12 kişilik yemek takımı,1.0,1.0,1.0,22,110,5,True,ev & mobilya,0.9
TERM_bcf3cce2,lal taşı,1.0,1.0,1.0,24,120,2,False,aksesuar,0.9
TERM_bcf41599,tekli puf koltuk,1.0,1.0,1.0,6,30,3,False,ev & mobilya,0.9
TERM_bcf8a41c,ihlas cebilon silver su arıtma filtresi,1.0,1.0,1.0,2,10,6,False,banyo yapı & hırdavat,0.9
TERM_bcf985ad,gümüş çelik yüzük,1.0,1.0,1.0,11,55,3,False,aksesuar,0.9
TERM_bcfe14f4,royal halı halı,1.0,1.0,1.0,28,140,3,True,ev & mobilya,0.9
TERM_bd001af9,stayer kaynak makinesi,1.0,1.0,1.0,1,5,3,True,ayakkabı,0.9
TERM_bd065854,erkek saç boyası,1.0,1.0,1.0,7,35,3,False,kozmetik & kişisel bakım,0.9
TERM_bd0ab3f5,erkek çocuk yağmur botu,1.0,1.0,1.0,11,55,4,False,ayakkabı,0.9
TERM_bd0ac095,ölçek kabı,1.0,1.0,1.0,6,30,2,False,ev & mobilya,0.9
TERM_bd10da18,staleks,0.8950969827586207,0.7681159420289855,0.8983050847457628,59,295,1,True,kozmetik & kişisel bakım,0.7
TERM_bd15ac60,nehir kahve fincanları,1.0,1.0,1.0,1,5,3,True,ev & mobilya,0.9
TERM_bd225043,koyu sarı saç boyası,1.0,1.0,1.0,6,30,4,False,kozmetik & kişisel bakım,0.9
TERM_bd2503c4,wee baby burun aspiratörü,1.0,1.0,1.0,2,10,4,True,süpermarket,0.9
TERM_bd2a9abe,100 ml,1.0,1.0,1.0,1,5,2,False,kozmetik & kişisel bakım,0.9
TERM_bd2b4111,onetick,0.8500881834215167,0.64,0.9411764705882353,17,85,1,True,spor & outdoor,0.7
TERM_bd2ba657,kalorifer kazanı,1.0,1.0,1.0,1,5,2,False,banyo yapı & hırdavat,0.9
TERM_bd34044f,philips sonicare,1.0,1.0,1.0,3,15,2,True,kozmetik & kişisel bakım,0.9
TERM_bd349921,isimli cüzdan,1.0,1.0,1.0,3,15,2,False,aksesuar,0.9
TERM_bd34a524,artema duş sistemi,1.0,1.0,1.0,6,30,3,True,banyo yapı & hırdavat,0.9
TERM_bd384bcb,kız çocuk siyah kumaş pantolon,1.0,1.0,1.0,4,20,5,False,giyim,0.9
TERM_bd3dd7b5,kitap vazo,1.0,1.0,1.0,1,5,2,False,ev & mobilya,0.9
TERM_bd4097e2,defacto tunik,1.0,1.0,1.0,33,165,2,True,giyim,0.9
TERM_bd41cbb7,dinamis,1.0,1.0,1.0,3,15,1,True,süpermarket,0.9
TERM_bd435d70,kep şapka,0.9817038307604345,0.9411764705882353,1.0,16,80,2,False,aksesuar,0.9
TERM_bd44d632,tek gözlü elektrikli ocak,1.0,1.0,1.0,2,10,4,False,elektronik,0.9
TERM_bd4f5c96,bebek ek besin,1.0,1.0,1.0,15,75,3,False,süpermarket,0.9
TERM_bd4f9369,nike erkek beyaz ayakkabı,1.0,1.0,1.0,22,110,4,True,ayakkabı,0.9
TERM_bd537a8b,çocuk altın bileklik,0.9904453690861458,0.96875,1.0,31,155,3,False,aksesuar,0.9
TERM_bd56dfa3,elektrikli salıncak,1.0,1.0,1.0,1,5,2,False,anne & bebek & çocuk,0.9
TERM_bd58a1b6,kalın battaniye tek kişilik,1.0,1.0,1.0,7,35,4,False,ev & mobilya,0.9
TERM_bd5b67b8,cam limon sıkacağı,1.0,1.0,1.0,7,35,3,False,ev & mobilya,0.9
TERM_bd5bd30a,babyliss hava üflemeli saç şekillendirici,1.0,1.0,1.0,4,20,5,True,elektronik,0.9
TERM_bd659518,guess şapka,1.0,1.0,1.0,7,35,2,True,aksesuar,0.9
TERM_bd682d4e,apple wacth,0.9530638852672751,0.8571428571428571,1.0,6,30,2,True,elektronik,0.9
TERM_bd6e5396,uyku setleri,1.0,1.0,1.0,14,70,2,False,ev & mobilya,0.9
TERM_bd769903,levoit,0.9594202898550726,0.875,1.0,7,35,1,True,elektronik,0.9
TERM_bd7821eb,mia vento gümüş yüzük,1.0,1.0,1.0,7,35,4,True,aksesuar,0.9
TERM_bd7ec5f1,kessy home studio,1.0,1.0,1.0,4,20,3,True,ev & mobilya,0.9
TERM_bd80d6a4,cd & dvd kalemi,1.0,1.0,1.0,7,35,4,False,kırtasiye & ofis malzemeleri,0.9
TERM_bd8104e8,gaz yağı,0.9711399711399711,0.9090909090909091,1.0,10,50,2,False,ev & mobilya,0.9
TERM_bd81a117,hakem seti,1.0,1.0,1.0,1,5,2,False,giyim,0.9
TERM_bd826699,kombin kolye,1.0,1.0,1.0,15,75,2,False,aksesuar,0.9
TERM_bd84a9f4,pum,1.0,1.0,1.0,1,5,1,False,ayakkabı,0.9
TERM_bd88cd9d,marjin topuklu ayakkabı,0.6651162790697674,1.0,0.25,4,20,3,True,ayakkabı,0.5
TERM_bd8e604e,iphone 11 kırılmaz cam,1.0,1.0,1.0,2,10,4,False,elektronik,0.9
TERM_bd8fc5df,manuka kaban,1.0,1.0,1.0,3,15,2,True,giyim,0.9
TERM_bda0b55e,yemek masası ve sandalye,1.0,1.0,1.0,15,75,4,False,ev & mobilya,0.9
TERM_bda178b2,homend dik süpürge,1.0,1.0,1.0,1,5,3,True,elektronik,0.9
TERM_bda3275d,erkek hakim yaka gömlek,0.9662698412698413,0.8947368421052632,1.0,17,85,4,False,giyim,0.9
TERM_bda8ba1b,köpek balığı oyuncak,1.0,1.0,1.0,9,45,3,False,anne & bebek & çocuk,0.9
TERM_bdab7b09,hero baby kaşık maması,1.0,1.0,1.0,3,15,4,True,süpermarket,0.9
TERM_bdb3d537,ayaklı havluluk,0.934640522875817,1.0,0.8,10,50,2,False,ev & mobilya,0.9
TERM_bdb6183c,yapıştırma ayna,0.979161498387497,0.9333333333333333,1.0,14,70,2,True,ev & mobilya,0.9
TERM_bdba8543,koton bijuteri kolye,1.0,1.0,1.0,12,60,3,True,aksesuar,0.9
TERM_bdbacb5c,helix çelik küpe,0.9544962080173348,1.0,0.8571428571428571,7,35,3,False,aksesuar,0.9
TERM_bdc31218,katmer sacı,0.9794473624115094,1.0,0.9333333333333333,15,75,2,False,elektronik,0.9
TERM_bdc9457d,mavi beyaz çizgili gömlek,1.0,1.0,1.0,3,15,4,True,giyim,0.9
TERM_bdd2e551,fil deri cüzdan,1.0,1.0,1.0,8,40,3,True,aksesuar,0.9
TERM_bdd590b1,içilebilir ingiliz karbonatı,1.0,1.0,1.0,2,10,3,False,süpermarket,0.9
TERM_bdd68244,kapitoneli yatak örtüsü,1.0,1.0,1.0,18,90,3,False,ev & mobilya,0.9
TERM_bddf4e3a,küçük ses bombası,1.0,1.0,1.0,2,10,3,False,elektronik,0.9
TERM_bdf04d26,185 65 r14 lastik,1.0,1.0,1.0,8,40,4,False,otomobil & motosiklet,0.9
TERM_bdf58a70,havalandırma,1.0,1.0,1.0,4,20,1,False,otomobil & motosiklet,0.9
TERM_bdf6046e,onvo tv,1.0,1.0,1.0,2,10,2,True,elektronik,0.9
TERM_be001aaf,bulaşık tuzu,1.0,1.0,1.0,6,30,2,False,süpermarket,0.9
TERM_be039fe1,altus su isıtıcı & kettle,1.0,1.0,1.0,3,15,5,True,elektronik,0.9
TERM_be04dc84,paşabahçe kek fanusu,1.0,1.0,1.0,5,25,3,True,ev & mobilya,0.9
TERM_be062e29,cam satranç,1.0,1.0,1.0,3,15,2,False,hobi & eğlence,0.9
TERM_be0bc1e6,türkçe branş denemesi,1.0,1.0,1.0,2,10,3,False,giyim,0.9
