term_id,query,f1,precision,recall,n_pos,n_neg,q_len,main_cat
TERM_ac0e6b31,vazoda yapay çiçek,1.0,1.0,1.0,5,25,3,ev & mobilya
TERM_ac0a1586,şeffaf hediyelik kutu,1.0,1.0,1.0,6,30,3,hobi & eğlence
TERM_abfcfc59,oval yüzük,1.0,1.0,1.0,5,25,2,aksesuar
TERM_abf9924a,neoflam saklama kabı,1.0,1.0,1.0,7,35,3,ev & mobilya
TERM_abf9119b,zezedesing banyo düzenleyici,1.0,1.0,1.0,9,45,3,ev & mobilya
TERM_29ae5407,pizza unu,1.0,1.0,1.0,4,20,2,süpermarket
TERM_29a1b9dd,reebok erkek spor ayakkabı,1.0,1.0,1.0,44,220,4,ayakkabı
TERM_29a0a4f4,yves rocher el kremi,1.0,1.0,1.0,4,20,4,kozmetik & kişisel bakım
TERM_2993c842,karçiçeği home kavanoz,1.0,1.0,1.0,7,35,3,ev & mobilya
TERM_298dc817,marshall bluetooth hoparlör,1.0,1.0,1.0,1,5,3,elektronik
TERM_298cf501,makyaj fırçadı,1.0,1.0,1.0,1,5,2,kozmetik & kişisel bakım
TERM_29830849,puma pembe çanta,1.0,1.0,1.0,4,20,3,aksesuar
TERM_297e5065,happiness istanbul sweatshirt,1.0,1.0,1.0,17,85,3,giyim
TERM_297af46f,samsung torbasız süpürge,1.0,1.0,1.0,1,5,3,elektronik
TERM_297991aa,yves rocher saç serum ve yağı,1.0,1.0,1.0,4,20,6,kozmetik & kişisel bakım
TERM_2977be2d,büyük valiz,1.0,1.0,1.0,17,85,2,aksesuar
TERM_ac692f7b,çekmeceli komodin,1.0,1.0,1.0,16,80,2,ev & mobilya
TERM_ac59c639,redmi kablosuz kulaklık,1.0,1.0,1.0,3,15,3,elektronik
TERM_ac38c2cf,mad body mist,1.0,1.0,1.0,1,5,3,ev & mobilya
TERM_ac3829c9,krem rengi topuklu ayakkabı,1.0,1.0,1.0,2,10,4,ayakkabı
TERM_ac36059b,nyx kaş kalemi,1.0,1.0,1.0,5,25,3,kozmetik & kişisel bakım
TERM_ac35994e,gri bomber ceket,1.0,1.0,1.0,7,35,3,giyim
TERM_ac2fd82e,bakır tütsülük,1.0,1.0,1.0,13,65,2,ev & mobilya
TERM_ac2c658a,ariston,1.0,1.0,1.0,1,5,1,elektronik
TERM_ac296f8b,scl tunik,1.0,1.0,1.0,18,90,2,giyim
TERM_aca2af95,lotus yüzük,1.0,1.0,1.0,23,115,2,aksesuar
TERM_ac82f80b,10 adet,1.0,1.0,1.0,2,10,2,süpermarket
TERM_ac7d5c4a,iki basamaklı tabure,1.0,1.0,1.0,3,15,3,ev & mobilya
TERM_ac7cc3eb,lumberjack kadın terlik,1.0,1.0,1.0,9,45,3,ayakkabı
TERM_ac7616a0,adidas bayan eşofman takımı,1.0,1.0,1.0,2,10,4,giyim
TERM_ac75de56,6 lı kupa,1.0,1.0,1.0,2,10,3,ev & mobilya
TERM_ac73a917,dior erkek,1.0,1.0,1.0,2,10,2,kozmetik & kişisel bakım
TERM_ac7229a6,lipton dökme çay,1.0,1.0,1.0,2,10,3,ev & mobilya
TERM_ac71b2bf,iyonik saç kurutma makinesi,1.0,1.0,1.0,6,30,4,elektronik
TERM_ac6c5666,tchibo filtre çekirdek kahve,1.0,1.0,1.0,7,35,4,süpermarket
TERM_ac6a530b,madmext erkek eşofman altı,1.0,1.0,1.0,3,15,4,giyim
TERM_296daa6d,leopar desenli eşarp,1.0,1.0,1.0,7,35,3,giyim
TERM_29664213,omuzu açık kazak,1.0,1.0,1.0,1,5,3,giyim
TERM_2962cc37,döküm tava,1.0,1.0,1.0,25,125,2,ev & mobilya
TERM_2956f15b,bar masası,1.0,1.0,1.0,19,95,2,ev & mobilya
TERM_2950415d,erkek çocuk şişme yelek,1.0,1.0,1.0,46,230,4,giyim
TERM_294a2b36,çelik yağdanlık,1.0,1.0,1.0,5,25,2,ev & mobilya
TERM_294537fa,felco,1.0,1.0,1.0,11,55,1,bahçe & elektrikli el aletleri
TERM_29254769,fiesta erkek saat,1.0,1.0,1.0,6,30,3,aksesuar
TERM_2922c85b,modabetce elbise,1.0,1.0,1.0,1,5,2,giyim
TERM_292257e9,silbak silecek & aksesuar,1.0,1.0,1.0,3,15,4,otomobil & motosiklet
TERM_291a8da1,maybelline new york dudak kalemi,1.0,1.0,1.0,1,5,5,giyim
TERM_accfa017,klozet taharet musluğu,1.0,1.0,1.0,3,15,3,banyo yapı & hırdavat
TERM_accdd24a,castrol magnatec 5w30 motor yağı,1.0,1.0,1.0,3,15,5,otomobil & motosiklet
TERM_acc7e981,krem rengi fon perde,1.0,1.0,1.0,1,5,4,ev & mobilya
TERM_acc2d9c4,mısır unu,1.0,1.0,1.0,12,60,2,süpermarket
TERM_acb947dc,3 çekmeceli şifonyer,1.0,1.0,1.0,4,20,3,ev & mobilya
TERM_acb5925a,24 lü keçeli kalem,1.0,1.0,1.0,5,25,4,kırtasiye & ofis malzemeleri
TERM_aca4bae9,araç içi gözlük tutucu,1.0,1.0,1.0,8,40,4,otomobil & motosiklet
TERM_29194c9a,memo cx07,1.0,1.0,1.0,1,5,2,elektronik
TERM_29167169,beyblade spor oyuncakları,1.0,1.0,1.0,2,10,3,anne & bebek & çocuk
TERM_28f7d964,kız bebek külotlu çorap,1.0,1.0,1.0,18,90,4,giyim
TERM_28eb5776,emsan çeyiz seti,1.0,1.0,1.0,2,10,3,elektronik
TERM_28cbaf86,bluethoot kulaklık,1.0,1.0,1.0,8,40,2,elektronik
TERM_28ca61b9,levoit hava temizleyici,1.0,1.0,1.0,4,20,3,elektronik
TERM_28c05663,101 okey,1.0,1.0,1.0,3,15,2,ev & mobilya
TERM_ad00415f,çakmak tabanca,1.0,1.0,1.0,6,30,2,hobi & eğlence
TERM_acf7fb82,döner pasta standı,1.0,1.0,1.0,3,15,3,ev & mobilya
TERM_acf3d5fd,emsan kavanoz,1.0,1.0,1.0,3,15,2,ev & mobilya
TERM_acf0e205,warm,1.0,1.0,1.0,2,10,1,giyim
TERM_acdd3ea8,ayıcıklı kazak,1.0,1.0,1.0,6,30,2,giyim
TERM_acd901a3,ipek halı,1.0,1.0,1.0,56,280,2,ev & mobilya
TERM_acd64f22,hjc motosiklet kaskı,1.0,1.0,1.0,23,115,3,otomobil & motosiklet
TERM_acd55554,buzlu cam duşakabin,1.0,1.0,1.0,8,40,3,banyo yapı & hırdavat
TERM_acd35c27,keten çanta,1.0,1.0,1.0,5,25,2,aksesuar
TERM_acd1f7ff,tory,1.0,1.0,1.0,7,35,1,aksesuar
TERM_ad3f56dc,cezve sapı,1.0,1.0,1.0,2,10,2,elektronik
TERM_ad2f4b0a,nyx buttermelt blush,1.0,1.0,1.0,1,5,3,kozmetik & kişisel bakım
TERM_ad2c3b12,karaoke seti,1.0,1.0,1.0,7,35,2,elektronik
TERM_ad2ab65f,bar sandalye,1.0,1.0,1.0,18,90,2,ev & mobilya
TERM_ad23c6ef,lc waikiki cüzdan,1.0,1.0,1.0,6,30,3,aksesuar
TERM_ad1df4ee,pandora yüzük,1.0,1.0,1.0,27,135,2,aksesuar
TERM_ad1be4e6,tasarı dgs,1.0,1.0,1.0,1,5,2,kitap
TERM_ad19bd4a,siyah inci erkek pijama takımı,1.0,1.0,1.0,19,95,5,giyim
TERM_ad143dce,tek kişilik yatak örtüleri,1.0,1.0,1.0,13,65,4,ev & mobilya
TERM_ad137709,smart band 10,1.0,1.0,1.0,1,5,3,elektronik
TERM_ad01e342,yves rocher ruj,1.0,1.0,1.0,7,35,3,kozmetik & kişisel bakım
TERM_28beacf4,bargello 307,1.0,1.0,1.0,1,5,2,ev & mobilya
TERM_28b8bd48,mini düzleştirici,1.0,1.0,1.0,5,25,2,elektronik
TERM_28b83ee5,işbir yatak yastık,1.0,1.0,1.0,2,10,3,ev & mobilya
TERM_28b578ec,tesettür yağmurluk,1.0,1.0,1.0,5,25,2,giyim
TERM_28b3a09f,panço kız çocuk mont,1.0,1.0,1.0,1,5,4,giyim
TERM_28ac3e73,köpek kuru şampuan,1.0,1.0,1.0,6,30,3,süpermarket
TERM_28a19a48,photon led,1.0,1.0,1.0,10,50,2,otomobil & motosiklet
TERM_289799d3,tablet deterjan kutusu,1.0,1.0,1.0,14,70,3,ev & mobilya
TERM_2896fc2c,stress topu,1.0,1.0,1.0,2,10,2,hobi & eğlence
TERM_2891fae7,jumbo çatal kaşık bıçak,1.0,1.0,1.0,18,90,4,ev & mobilya
TERM_28900664,fullamoda eşofman altı,1.0,1.0,1.0,2,10,3,giyim
TERM_ad7b2118,hamur bebek bakım çantası,1.0,1.0,1.0,4,20,4,anne & bebek & çocuk
TERM_ad701d58,çocuk bebek body zıbın,1.0,1.0,1.0,3,15,4,giyim
TERM_ad68fa81,çift kişilik ranza,1.0,1.0,1.0,14,70,3,ev & mobilya
TERM_ad66cca5,amway loc,1.0,1.0,1.0,9,45,2,süpermarket
TERM_ad666e45,silva ütü masası örtüsü,1.0,1.0,1.0,3,15,4,ev & mobilya
TERM_ad5a65c4,özel kalem,1.0,1.0,1.0,6,30,2,ev & mobilya
TERM_ad56da2b,milkshake makinesi,1.0,1.0,1.0,2,10,2,elektronik
TERM_ad558301,evdemo bahçe takımı,1.0,1.0,1.0,15,75,3,ev & mobilya
TERM_ad53c0e5,tesettür etekli ceket takım,1.0,1.0,1.0,1,5,4,giyim
TERM_ad49c551,mous,1.0,1.0,1.0,9,45,1,elektronik
TERM_adaddff4,üçlü duvar aynası,1.0,1.0,1.0,2,10,3,ev & mobilya
TERM_adad0908,araba tablo,1.0,1.0,1.0,6,30,2,ev & mobilya
TERM_ad9ff802,calvin klein terlik,1.0,1.0,1.0,12,60,3,ayakkabı
TERM_ad987809,merinos çift kişilik yatak örtüsü,1.0,1.0,1.0,8,40,5,ev & mobilya
TERM_ad974769,familia tuvalet kağıdı,1.0,1.0,1.0,3,15,3,süpermarket
TERM_ad900bdb,kız çocuk taytlı takım,1.0,1.0,1.0,7,35,4,giyim
TERM_ad83769d,royal halı,1.0,1.0,1.0,72,360,2,ev & mobilya
TERM_ad81c19b,kadın ince saat,1.0,1.0,1.0,5,25,3,aksesuar
TERM_ad80e24f,oto panel,1.0,1.0,1.0,3,15,2,otomobil & motosiklet
TERM_ad7fda00,lila topuklu ayakkabı,1.0,1.0,1.0,1,5,3,ayakkabı
TERM_ad7dc13d,bele oturan blazer ceket,1.0,1.0,1.0,3,15,4,giyim
TERM_288aa093,network kadın t-shirt,1.0,1.0,1.0,10,50,3,giyim
TERM_2881e647,geniş pantolon,1.0,1.0,1.0,22,110,2,giyim
TERM_2881bd6c,h&m çocuk elbise,1.0,1.0,1.0,16,80,3,giyim
TERM_2877bd06,pilli kafa lambası,1.0,1.0,1.0,4,20,3,spor & outdoor
TERM_28710cfc,ayıcıklı balon,1.0,1.0,1.0,7,35,2,hobi & eğlence
TERM_286dfc48,balon ceket,1.0,1.0,1.0,5,25,2,giyim
TERM_286ac0bf,dolap içi led,1.0,1.0,1.0,6,30,3,ev & mobilya
TERM_286881b4,kadın topuklu babet,1.0,1.0,1.0,3,15,3,ayakkabı
TERM_28680b14,çiçek kırlent,1.0,1.0,1.0,12,60,2,ev & mobilya
TERM_2858ec96,sıcak su termos,1.0,1.0,1.0,2,10,3,spor & outdoor
TERM_adf96b64,kadın capraz omuz çantası,1.0,1.0,1.0,38,190,4,aksesuar
TERM_adf862cf,nuss alt - üst takım,1.0,1.0,1.0,8,40,5,giyim
TERM_adef4f33,laptop standı,1.0,1.0,1.0,17,85,2,elektronik
TERM_ade5f85a,difenbahya,1.0,1.0,1.0,15,75,1,bahçe & elektrikli el aletleri
TERM_ade3b876,bepanthol bebek pişik kremi,1.0,1.0,1.0,1,5,4,süpermarket
TERM_addd217c,pierre cardin klasik ayakkabı,1.0,1.0,1.0,50,250,4,ayakkabı
TERM_add84ed1,borcam seti,1.0,1.0,1.0,15,75,2,ev & mobilya
TERM_add0b12e,türkiye forma,1.0,1.0,1.0,5,25,2,giyim
TERM_adc3be34,emporio armani saat,1.0,1.0,1.0,33,165,3,aksesuar
TERM_adc0b6b0,sıva üstü led panel,1.0,1.0,1.0,12,60,4,banyo yapı & hırdavat
TERM_adbef7fb,biberon isıtıcı sterilizatör,1.0,1.0,1.0,4,20,3,anne & bebek & çocuk
TERM_adb84f21,lacoste terlik,1.0,1.0,1.0,9,45,2,ayakkabı
TERM_ae33c5f9,sehba takımı,1.0,1.0,1.0,10,50,2,ev & mobilya
TERM_ae2f13f5,bergamotlu çay,1.0,1.0,1.0,3,15,2,süpermarket
TERM_ae2aa696,defacto kadın trençkot,1.0,1.0,1.0,2,10,3,giyim
TERM_ae2722bf,lego ev,1.0,1.0,1.0,13,65,2,anne & bebek & çocuk
TERM_ae1eb4c1,punching ball,1.0,1.0,1.0,1,5,2,spor & outdoor
TERM_ae16736b,neodyum mıknatıs,1.0,1.0,1.0,10,50,2,ev & mobilya
TERM_ae0b446a,nuss ceket,1.0,1.0,1.0,2,10,2,giyim
TERM_ae07cb04,tuncay tekstil fon perde,1.0,1.0,1.0,6,30,4,ev & mobilya
TERM_ae070b17,kemal tanca erkek bot,1.0,1.0,1.0,2,10,4,ayakkabı
TERM_28483ac2,baston ucu,1.0,1.0,1.0,2,10,2,süpermarket
TERM_284828b9,dambılcım,1.0,1.0,1.0,3,15,1,spor & outdoor
TERM_28434926,solo tuvalet kağıdı,1.0,1.0,1.0,1,5,3,giyim
TERM_284249a9,araç koltuk kılıfı,1.0,1.0,1.0,29,145,3,otomobil & motosiklet
TERM_2841f82a,üçlü fiş,1.0,1.0,1.0,5,25,2,banyo yapı & hırdavat
TERM_2836592c,ebebek hello baby mont,1.0,1.0,1.0,3,15,4,giyim
TERM_28344350,yaprak sarma makinesi,1.0,1.0,1.0,7,35,3,ev & mobilya
TERM_282e81d5,tchibo gold selection,1.0,1.0,1.0,6,30,3,süpermarket
TERM_282b78ba,led işık avize,1.0,1.0,1.0,15,75,3,ev & mobilya
TERM_28242e0a,190 ekran televizyon,1.0,1.0,1.0,2,10,3,elektronik
TERM_28207739,oto panjur izgarası,1.0,1.0,1.0,10,50,3,otomobil & motosiklet
TERM_ae62e350,gold tuzluk,1.0,1.0,1.0,3,15,2,ev & mobilya
TERM_ae53205d,ahşap balkon masası,1.0,1.0,1.0,13,65,3,ev & mobilya
TERM_ae522d1d,notvex tv ekran koruyucu,1.0,1.0,1.0,3,15,4,elektronik
TERM_ae5116c6,erkek deri terlik,1.0,1.0,1.0,10,50,3,ayakkabı
TERM_ae4e11cb,monte sehpa orta sehpa,1.0,1.0,1.0,7,35,4,ev & mobilya
TERM_ae4d3360,yüzük kutusu,1.0,1.0,1.0,7,35,2,ev & mobilya
TERM_ae482a0d,kepçe kulak bandı,1.0,1.0,1.0,6,30,3,süpermarket
TERM_ae451dd2,valorant bıçak,1.0,1.0,1.0,4,20,2,hobi & eğlence
TERM_ae41bca6,bluetooth ses bombası,1.0,1.0,1.0,6,30,3,elektronik
TERM_ae3554db,taharet musluğu,1.0,1.0,1.0,30,150,2,banyo yapı & hırdavat
TERM_ae9da106,taç tek kişilik yorgan,1.0,1.0,1.0,2,10,4,ev & mobilya
TERM_ae9ca871,beşiktaş hırka,1.0,1.0,1.0,1,5,2,giyim
TERM_ae98c07d,apple 12 pro max,1.0,1.0,1.0,3,15,4,elektronik
TERM_ae94bc11,puma erkek yelek,1.0,1.0,1.0,4,20,3,giyim
TERM_ae86449d,pull & bear pantolon,1.0,1.0,1.0,3,15,4,giyim
TERM_ae825d5f,ahşap ayaklı dresuar,1.0,1.0,1.0,10,50,3,ev & mobilya
TERM_ae808588,çocuk kaydırak,1.0,1.0,1.0,10,50,2,anne & bebek & çocuk
TERM_ae7cd22b,santrifüj cihazı,1.0,1.0,1.0,4,20,2,süpermarket
TERM_ae7a4e88,6.66 saç boyası,1.0,1.0,1.0,4,20,3,kozmetik & kişisel bakım
TERM_ae78c876,retro gömlek,1.0,1.0,1.0,2,10,2,giyim
TERM_ae66ab02,cleanser,1.0,1.0,1.0,16,80,1,kozmetik & kişisel bakım
TERM_2819b9df,hawk güneş gözlüğü,1.0,1.0,1.0,32,160,3,aksesuar
TERM_28184ed5,elle casual ayakkabı,1.0,1.0,1.0,23,115,3,ayakkabı
TERM_28144a82,vocalzone,1.0,1.0,1.0,3,15,1,ev & mobilya
TERM_281066b4,paşabahçe borcam,1.0,1.0,1.0,5,25,2,ev & mobilya
TERM_2808fe61,tadım,1.0,1.0,1.0,18,90,1,süpermarket
TERM_27fe27a2,süvari ceket,1.0,1.0,1.0,12,60,2,giyim
TERM_27fd277a,alesta life çok amaçlı dolap,1.0,1.0,1.0,2,10,5,ev & mobilya
TERM_27ebc2ad,redmi14,1.0,1.0,1.0,1,5,1,elektronik
TERM_27e7bab7,kilitlenebilir kutu,1.0,1.0,1.0,1,5,2,ev & mobilya
TERM_27e7070a,ikea çekmece içi düzenleyici,1.0,1.0,1.0,2,10,4,ev & mobilya
TERM_27e20b58,acar 12 kişilik yemek takımı,1.0,1.0,1.0,14,70,5,ev & mobilya
TERM_27df019d,duşakabin kaplama,1.0,1.0,1.0,8,40,2,ev & mobilya
TERM_aec01adf,cam baharat takımı,1.0,1.0,1.0,10,50,3,ev & mobilya
TERM_aebec6e9,lufian erkek beyaz ayakkabı,1.0,1.0,1.0,4,20,4,ayakkabı
TERM_aebd5dc1,riccon terlik,1.0,1.0,1.0,28,140,2,ayakkabı
TERM_aeba6af2,pembe nevresim takımı,1.0,1.0,1.0,25,125,3,ev & mobilya
TERM_aeb8c807,büyük beden tesettür mayo,1.0,1.0,1.0,26,130,4,giyim
TERM_aeb80534,oyuncak kasa,1.0,1.0,1.0,10,50,2,anne & bebek & çocuk
TERM_aeb5a1c2,beslenme çantası,1.0,1.0,1.0,48,240,2,aksesuar
TERM_aeb54807,dumansız mangal,1.0,1.0,1.0,2,10,2,bahçe & elektrikli el aletleri
TERM_aeae5f54,mikrofiber mop,1.0,1.0,1.0,1,5,2,süpermarket
TERM_aea0ec94,akıllı kumanda,1.0,1.0,1.0,10,50,2,elektronik
TERM_27d5a9f7,yılbaşı şapkası,1.0,1.0,1.0,6,30,2,hobi & eğlence
TERM_27d491a4,izole protein,1.0,1.0,1.0,9,45,2,süpermarket
TERM_27ccee7a,dikkat eksikliği hiperaktivite bozukluğu,1.0,1.0,1.0,4,20,4,kitap
TERM_27cc2e55,difenbahya çiçeği yapay,1.0,1.0,1.0,1,5,3,ev & mobilya
TERM_27cb4f72,loft erkek kot pantolon,1.0,1.0,1.0,13,65,4,giyim
TERM_27b7fe54,tto lens solüsyonu,1.0,1.0,1.0,2,10,3,süpermarket
TERM_27b71fe2,yüz fırçası,1.0,1.0,1.0,12,60,2,kozmetik & kişisel bakım
TERM_27b3323e,yatak korkuluğu,1.0,1.0,1.0,11,55,2,anne & bebek & çocuk
TERM_27a9b5eb,beyaz sweat,1.0,1.0,1.0,5,25,2,giyim
TERM_aeed4dbc,faik sönmez gömlek,1.0,1.0,1.0,1,5,3,giyim
TERM_aeecb1ff,h&m çocuk şapka,1.0,1.0,1.0,5,25,3,aksesuar
TERM_aeea09c0,soudal silikon,1.0,1.0,1.0,6,30,2,banyo yapı & hırdavat
TERM_aee56da0,saray halı halı,1.0,1.0,1.0,7,35,3,ev & mobilya
TERM_aedc9a7a,s link bluetooth kulaklık,1.0,1.0,1.0,4,20,4,elektronik
TERM_aeda1231,kristal bileklik,1.0,1.0,1.0,1,5,2,aksesuar
TERM_aed8fb51,beşiktaş erkek sweatshirt,1.0,1.0,1.0,4,20,3,giyim
TERM_aed7c1c5,küçük çocuk çantası,1.0,1.0,1.0,3,15,3,aksesuar
TERM_aed4bfbe,ramazan yetgin tarih,1.0,1.0,1.0,3,15,3,kitap
TERM_aed300a4,puflar,1.0,1.0,1.0,12,60,1,ev & mobilya
TERM_af22b702,pamuklu battaniye,1.0,1.0,1.0,6,30,2,ev & mobilya
TERM_af1f3397,süpürgelik,1.0,1.0,1.0,31,155,1,banyo yapı & hırdavat
TERM_af166185,vivense kitaplık,1.0,1.0,1.0,5,25,2,ev & mobilya
TERM_af16132d,malt,1.0,1.0,1.0,20,100,1,süpermarket
TERM_af12ff74,vena jean,1.0,1.0,1.0,5,25,2,giyim
TERM_af106caf,tesettür abiye tunik,1.0,1.0,1.0,4,20,3,giyim
TERM_af0dcbb7,ryvon,1.0,1.0,1.0,1,5,1,elektronik
TERM_af0b0526,kamp yemek seti,1.0,1.0,1.0,31,155,3,spor & outdoor
TERM_af080441,pilsan lego,1.0,1.0,1.0,5,25,2,anne & bebek & çocuk
TERM_af03497f,çocuk bornozu,1.0,1.0,1.0,25,125,2,ev & mobilya
TERM_aefad31b,büyükler için boyama kitabı,1.0,1.0,1.0,3,15,4,kitap
TERM_af62d3be,madame coco dekoratif tabak & kase,1.0,1.0,1.0,6,30,6,ev & mobilya
TERM_af61ea04,primanova sabunluk,1.0,1.0,1.0,18,90,2,ev & mobilya
TERM_af5ef9a6,paşabahçe şekerlik,1.0,1.0,1.0,10,50,2,ev & mobilya
TERM_af5d93ce,ren eyewear mavi işık korumalı gözlük,1.0,1.0,1.0,4,20,6,aksesuar
TERM_af531e5e,acuvue lens solüsyonu,1.0,1.0,1.0,4,20,3,süpermarket
TERM_af518da9,bosch buzdolabı,1.0,1.0,1.0,9,45,2,elektronik
TERM_af4a0a88,mito bisiklet,1.0,1.0,1.0,1,5,2,spor & outdoor
TERM_af3c8f76,hızlı şarj adaptörü,1.0,1.0,1.0,11,55,3,elektronik
TERM_af306b59,bakır leğen,1.0,1.0,1.0,2,10,2,ev & mobilya
TERM_af2d4d87,kiwi koltuk yıkama,1.0,1.0,1.0,3,15,3,elektronik
TERM_af269ab0,samsung galaxy a33,1.0,1.0,1.0,1,5,3,elektronik
TERM_af23ab8e,defacto erkek kot pantolon,1.0,1.0,1.0,18,90,4,giyim
TERM_27a79571,erkek spor sweatshirt,1.0,1.0,1.0,25,125,3,giyim
TERM_27a37923,şeffaf sehpa,1.0,1.0,1.0,11,55,2,ev & mobilya
TERM_279a801e,figür anahtarlık,1.0,1.0,1.0,3,15,2,aksesuar
TERM_278e3e2e,yarım ayna,1.0,1.0,1.0,1,5,2,aksesuar
TERM_278d348b,elektrolit,1.0,1.0,1.0,4,20,1,süpermarket
TERM_278a9340,toz wax,1.0,1.0,1.0,8,40,2,kozmetik & kişisel bakım
TERM_278682b7,kpss sözel mantık,1.0,1.0,1.0,3,15,3,kitap
TERM_2784c4e1,paçi yağdanlık,1.0,1.0,1.0,2,10,2,ev & mobilya
TERM_277eb0de,viofo araç içi kamera,1.0,1.0,1.0,1,5,4,otomobil & motosiklet
TERM_277608e1,sarı fosforlu kalem,1.0,1.0,1.0,10,50,3,kırtasiye & ofis malzemeleri
TERM_27610ffc,kiko concealer,1.0,1.0,1.0,7,35,2,kozmetik & kişisel bakım
TERM_af8ac82a,sarı kazak,1.0,1.0,1.0,32,160,2,giyim
TERM_af8710d2,lacivert okul çantası,1.0,1.0,1.0,4,20,3,aksesuar
TERM_af818e89,işıltılı vücut spreyi,1.0,1.0,1.0,4,20,3,kozmetik & kişisel bakım
TERM_af7c714f,tahta sunumluk,1.0,1.0,1.0,1,5,2,ev & mobilya
TERM_af7bba7c,coliseum kadın saat,1.0,1.0,1.0,17,85,3,aksesuar
TERM_af7a9533,salon abajur,1.0,1.0,1.0,9,45,2,ev & mobilya
TERM_af759ae5,şeffaf mum,1.0,1.0,1.0,1,5,2,ev & mobilya
TERM_af6f931e,arçelik davlumbaz,1.0,1.0,1.0,6,30,2,elektronik
TERM_af6a8ece,yetişkin kaleci eldiveni,1.0,1.0,1.0,3,15,3,spor & outdoor
TERM_af63772f,çiftlik,1.0,1.0,1.0,7,35,1,anne & bebek & çocuk
TERM_afb0fa28,touche etek,1.0,1.0,1.0,1,5,2,giyim
TERM_afb0670c,park yatak cibinlik,1.0,1.0,1.0,2,10,3,ev & mobilya
TERM_afae3dd3,kn master intercom,1.0,1.0,1.0,1,5,3,otomobil & motosiklet
TERM_afa7410d,karen banyo banyo dolabı seti,1.0,1.0,1.0,1,5,5,ev & mobilya
TERM_afa6a91e,puma roma,1.0,1.0,1.0,21,105,2,ayakkabı
TERM_afa6486e,siyah fermuarlı sweatshirt,1.0,1.0,1.0,17,85,3,giyim
TERM_afa5c023,samsung telefonlar,1.0,1.0,1.0,17,85,2,elektronik
TERM_afa3b4ca,havalı aletler,1.0,1.0,1.0,9,45,2,bahçe & elektrikli el aletleri
TERM_afa30a70,extreme,1.0,1.0,1.0,1,5,1,kozmetik & kişisel bakım
TERM_afa06932,ocean b12,1.0,1.0,1.0,6,30,2,süpermarket
TERM_af9eb946,lavabo dolabı aynalı,1.0,1.0,1.0,14,70,3,ev & mobilya
TERM_af9c8e26,erkek tıraş seti,1.0,1.0,1.0,2,10,3,kozmetik & kişisel bakım
TERM_af9c3907,melamin tabak,1.0,1.0,1.0,5,25,2,ev & mobilya
TERM_af8ec44d,at kuyruğu saç,1.0,1.0,1.0,1,5,3,aksesuar
TERM_aff09885,ashwagandha,1.0,1.0,1.0,1,5,1,süpermarket
TERM_afef182e,bic çakmak,1.0,1.0,1.0,3,15,2,hobi & eğlence
TERM_afe90b78,tırtıl kurabiye kalıbı,1.0,1.0,1.0,10,50,3,ev & mobilya
TERM_afe492ae,plafonyer,1.0,1.0,1.0,28,140,1,ev & mobilya
TERM_afe05c9a,araç krikosu,1.0,1.0,1.0,4,20,2,bahçe & elektrikli el aletleri
TERM_afda7f26,lcw erkek ceket,1.0,1.0,1.0,2,10,3,giyim
TERM_afd5e672,porselen baharatlık,1.0,1.0,1.0,37,185,2,ev & mobilya
TERM_afd3beec,caudalie tonik,1.0,1.0,1.0,5,25,2,kozmetik & kişisel bakım
TERM_afc535a2,diğer elektrikli pişiriciler,1.0,1.0,1.0,32,160,3,elektronik
TERM_afc4cb3f,lb laluna butik etek,1.0,1.0,1.0,7,35,4,giyim
TERM_afc29576,bebek banyo oturağı,1.0,1.0,1.0,10,50,3,anne & bebek & çocuk
TERM_afbdecb0,angel far,1.0,1.0,1.0,4,20,2,otomobil & motosiklet
TERM_2759dd4e,kapşonlu bornoz,1.0,1.0,1.0,12,60,2,ev & mobilya
TERM_275232be,puffy çift kişilik uyku seti,1.0,1.0,1.0,1,5,5,ev & mobilya
TERM_27498c4c,mikro silgi,1.0,1.0,1.0,5,25,2,kırtasiye & ofis malzemeleri
TERM_2748bcc8,yves rocher evidence parfüm,1.0,1.0,1.0,2,10,4,kozmetik & kişisel bakım
TERM_27477a44,kıkırdak,1.0,1.0,1.0,29,145,1,aksesuar
TERM_2743a0f4,solo yüzey temizlik havlusu,1.0,1.0,1.0,4,20,4,süpermarket
TERM_27406662,saç şekillendirici köpük,1.0,1.0,1.0,6,30,3,kozmetik & kişisel bakım
TERM_2739ef4d,büyük boy ses bombası,1.0,1.0,1.0,2,10,4,elektronik
TERM_2738baa4,cup aksesuar,1.0,1.0,1.0,3,15,2,otomobil & motosiklet
TERM_27386430,freeze dried,1.0,1.0,1.0,7,35,2,süpermarket
TERM_27345faf,işıklı sibop kapağı,1.0,1.0,1.0,9,45,3,spor & outdoor
TERM_272d3e26,apocalypse 16 cm,1.0,1.0,1.0,2,10,3,otomobil & motosiklet
TERM_272bcd45,champion eşofman,1.0,1.0,1.0,1,5,2,giyim
TERM_b02e8f4a,twist bot,1.0,1.0,1.0,2,10,2,ayakkabı
TERM_b02d0731,sigorta kapağı,1.0,1.0,1.0,3,15,2,ev & mobilya
TERM_b02c6220,çeyiz listesi,1.0,1.0,1.0,4,20,2,ev & mobilya
TERM_b0289393,plastik tabure,1.0,1.0,1.0,28,140,2,ev & mobilya
